x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,letter,user_id
0.8059496879577637,0.8312481641769409,-7.5040327374154e-07,0.7244241833686829,0.7616875171661377,-0.03696461394429207,0.6731749176979065,0.597034752368927,-0.041906874626874924,0.6505511403083801,0.4565911889076233,-0.04497212544083595,0.618075966835022,0.3727312684059143,-0.03736050799489021,0.7072032690048218,0.477371484041214,0.00679309107363224,0.7057453393936157,0.383688747882843,-0.029286518692970276,0.7200297713279724,0.5150595903396606,-0.04335928335785866,0.7224007248878479,0.5228475332260132,-0.04903551936149597,0.7626952528953552,0.4766885042190552,0.012678945437073708,0.7578330636024475,0.39747828245162964,-0.02571837604045868,0.7556326985359192,0.5483542084693909,-0.02951646037399769,0.751286506652832,0.5238640904426575,-0.023001452907919884,0.8152813911437988,0.4887811839580536,0.008706072345376015,0.8133185505867004,0.4036102592945099,-0.030818061903119087,0.8041543364524841,0.5405200719833374,-0.012443657964468002,0.805755078792572,0.5319992899894714,0.009591969661414623,0.8631676435470581,0.5010119080543518,0.0006172391003929079,0.863528311252594,0.4484306871891022,-0.01629464328289032,0.8463436961174011,0.5394747257232666,-0.0002106809988617897,0.8460382223129272,0.5522415041923523,0.016788365319371223,0,A,dario2
0.7978964447975159,0.8412109017372131,-7.466160809599387e-07,0.714870810508728,0.767621636390686,-0.03470178321003914,0.6625628471374512,0.6057881712913513,-0.03921032324433327,0.6380448341369629,0.46778392791748047,-0.04195302724838257,0.6037741899490356,0.38517969846725464,-0.03413964435458183,0.6944431066513062,0.4886530041694641,0.006175504997372627,0.6941062808036804,0.39635905623435974,-0.02857127971947193,0.7093953490257263,0.5312023758888245,-0.04242730140686035,0.7108885645866394,0.5378913879394531,-0.04891961067914963,0.7523109316825867,0.4866063594818115,0.01133352518081665,0.7462210059165955,0.40549081563949585,-0.02682517282664776,0.7451002597808838,0.5571603775024414,-0.031265486031770706,0.7408711910247803,0.537044882774353,-0.02608654275536537,0.8063461780548096,0.49961501359939575,0.007403171621263027,0.8034608960151672,0.4096798598766327,-0.031447842717170715,0.7949180006980896,0.5493856072425842,-0.012795538641512394,0.7955442667007446,0.5467174649238586,0.008680086582899094,0.8539110422134399,0.5130351185798645,-0.00031271507032215595,0.8552296161651611,0.4583386778831482,-0.01662026345729828,0.8372548222541809,0.5510697364807129,-0.0003633543092291802,0.8348461985588074,0.56532222032547,0.01612318679690361,0,A,dario2
0.7983639240264893,0.8335151672363281,-7.49295338664524e-07,0.7143076062202454,0.7691068649291992,-0.036046102643013,0.6610435247421265,0.6049308776855469,-0.040158048272132874,0.6383616328239441,0.46456313133239746,-0.04200377315282822,0.6055514216423035,0.38415631651878357,-0.03346085175871849,0.6960535049438477,0.48856744170188904,0.003270193934440613,0.694990873336792,0.39646366238594055,-0.031633712351322174,0.7099447250366211,0.5290138125419617,-0.04464879259467125,0.7118291854858398,0.5374715924263,-0.05013095960021019,0.7530128359794617,0.4858285188674927,0.009199289605021477,0.7468396425247192,0.40684035420417786,-0.028965448960661888,0.7451578974723816,0.5567634105682373,-0.03287689760327339,0.7409873604774475,0.5358499884605408,-0.026932843029499054,0.8065508008003235,0.4963842034339905,0.005947914905846119,0.8033682703971863,0.41090166568756104,-0.03290768340229988,0.7945289611816406,0.5485997796058655,-0.014882098883390427,0.7959016561508179,0.5426607728004456,0.006338709965348244,0.8546278476715088,0.5070105195045471,-0.0011797344777733088,0.8546727895736694,0.4564422369003296,-0.017618490383028984,0.8378627300262451,0.5487565994262695,-0.002014739904552698,0.8377914428710938,0.5614086985588074,0.014114071615040302,0,A,dario2
0.7977282404899597,0.8213715553283691,-7.772419508000894e-07,0.7173376083374023,0.7608223557472229,-0.032932646572589874,0.6624219417572021,0.5963762998580933,-0.03574100881814957,0.6402657628059387,0.45496463775634766,-0.03744468837976456,0.609078049659729,0.3750775158405304,-0.02917853370308876,0.699557363986969,0.48077359795570374,0.008991904556751251,0.697096586227417,0.3879278302192688,-0.026942748576402664,0.7105808854103088,0.5152726173400879,-0.041047804057598114,0.7129559516906738,0.5289972424507141,-0.0464993454515934,0.7526121735572815,0.48000049591064453,0.012360543943941593,0.7478841543197632,0.3983401358127594,-0.025600194931030273,0.7464213371276855,0.5471317768096924,-0.029267000034451485,0.7421619296073914,0.5297415256500244,-0.02250003255903721,0.8035686612129211,0.49003463983535767,0.006107356399297714,0.8022610545158386,0.4035807251930237,-0.03424737975001335,0.794196605682373,0.542100191116333,-0.01660994254052639,0.7948715686798096,0.5386410355567932,0.00533693702891469,0.8515529036521912,0.500546932220459,-0.0038185175508260727,0.8533602952957153,0.4429948925971985,-0.02253088913857937,0.837429940700531,0.5397505760192871,-0.006718899589031935,0.8357162475585938,0.5581488609313965,0.01046658679842949,0,A,dario2
0.7976124882698059,0.8166830539703369,-7.452366048710246e-07,0.7175513505935669,0.7496275901794434,-0.0325624980032444,0.6636883616447449,0.5897097587585449,-0.0350138358771801,0.6401923298835754,0.4535023272037506,-0.03653421998023987,0.6083107590675354,0.37557923793792725,-0.028047775849699974,0.6956897974014282,0.479155957698822,0.012358320876955986,0.6932007074356079,0.38528233766555786,-0.02325945533812046,0.7086583971977234,0.5106657147407532,-0.038084037601947784,0.711280107498169,0.5227030515670776,-0.04409681260585785,0.7489025592803955,0.47623467445373535,0.01582983508706093,0.7426450252532959,0.3915822505950928,-0.0222985427826643,0.7428175806999207,0.5383408665657043,-0.02695443108677864,0.7395355105400085,0.5211219787597656,-0.020697571337223053,0.7994763851165771,0.4853423237800598,0.009579598903656006,0.7971689105033875,0.39750421047210693,-0.030508464202284813,0.7901515364646912,0.5337252616882324,-0.013315219432115555,0.7917681932449341,0.530971109867096,0.008596226572990417,0.846316397190094,0.49528345465660095,-0.00042990344809368253,0.8472080826759338,0.4381188154220581,-0.017979076132178307,0.8316923975944519,0.5319942831993103,-0.0018814285285770893,0.8304979205131531,0.5498268604278564,0.01541845127940178,0,A,dario2
0.7989597916603088,0.8109116554260254,-7.590633686049841e-07,0.7198784351348877,0.7436518669128418,-0.028484880924224854,0.6658908128738403,0.5899178385734558,-0.03154526650905609,0.6415066719055176,0.45120638608932495,-0.035518746823072433,0.6103113889694214,0.36959660053253174,-0.030097221955657005,0.6986011862754822,0.47623491287231445,0.01647556573152542,0.6929154396057129,0.3777706027030945,-0.018696889281272888,0.7088093161582947,0.5017443299293518,-0.03338012099266052,0.7138950824737549,0.5221087336540222,-0.039075929671525955,0.7500936388969421,0.4727718234062195,0.01733516901731491,0.7424768805503845,0.38843345642089844,-0.019594911485910416,0.7427777647972107,0.5325373411178589,-0.023705514147877693,0.7404657006263733,0.52176833152771,-0.017430581152439117,0.7999292612075806,0.4824782907962799,0.008615648373961449,0.7964581847190857,0.39069652557373047,-0.030644549056887627,0.7891523838043213,0.5261027216911316,-0.012683301232755184,0.7910256385803223,0.5326831936836243,0.009602203965187073,0.8477680087089539,0.49493536353111267,-0.003658830653876066,0.8474711775779724,0.4325764775276184,-0.021981256082654,0.8309615850448608,0.5250740051269531,-0.006166527513414621,0.8289586305618286,0.5476609468460083,0.01115402951836586,0,A,dario2
0.794399619102478,0.8119462728500366,-7.563319286418846e-07,0.7144776582717896,0.7412998676300049,-0.027827780693769455,0.6618138551712036,0.5854623913764954,-0.030497590079903603,0.6380041241645813,0.4502987563610077,-0.033808548003435135,0.6062222719192505,0.3717888295650482,-0.027765143662691116,0.6944400072097778,0.47645413875579834,0.015531566925346851,0.6895722150802612,0.37930744886398315,-0.0191081203520298,0.7045796513557434,0.5028344988822937,-0.033960722386837006,0.7081584930419922,0.5207960605621338,-0.04015166312456131,0.7464459538459778,0.47353023290634155,0.016532324254512787,0.7384558916091919,0.38969796895980835,-0.020049255341291428,0.7384781241416931,0.5331465601921082,-0.024630827829241753,0.7357869148254395,0.5219539403915405,-0.019048960879445076,0.7966484427452087,0.48412036895751953,0.008317659609019756,0.7922988533973694,0.3927604556083679,-0.030138829723000526,0.7850680947303772,0.5272130966186523,-0.012566499412059784,0.7868524789810181,0.5320329666137695,0.008995897136628628,0.843972384929657,0.4968888759613037,-0.003302878700196743,0.8429563641548157,0.43572187423706055,-0.020741259679198265,0.8266991376876831,0.5279254913330078,-0.004784958437085152,0.8252543210983276,0.5491360425949097,0.012276098132133484,0,A,dario2
0.7984314560890198,0.8153239488601685,-7.667736099392641e-07,0.7192457914352417,0.7453175783157349,-0.02846294455230236,0.6669005751609802,0.5903633236885071,-0.03173825517296791,0.6431725025177002,0.4534032940864563,-0.03545895218849182,0.6105634570121765,0.3746337294578552,-0.029772844165563583,0.6996675729751587,0.478493869304657,0.014134871773421764,0.6935543417930603,0.38303422927856445,-0.020647959783673286,0.7089748382568359,0.5070599913597107,-0.03544704616069794,0.7134514451026917,0.5238085389137268,-0.04167728126049042,0.75131756067276,0.47560054063796997,0.015313236974179745,0.7427566647529602,0.3935110867023468,-0.02117065340280533,0.7429951429367065,0.5373972654342651,-0.025339724496006966,0.7405451536178589,0.525396466255188,-0.019679946824908257,0.8010190725326538,0.48624324798583984,0.007300879340618849,0.7961447238922119,0.39397332072257996,-0.031141484156250954,0.789257287979126,0.5284568071365356,-0.012873231433331966,0.7917245030403137,0.532878041267395,0.009041658602654934,0.8481800556182861,0.49933791160583496,-0.00419479887932539,0.8468159437179565,0.4363829493522644,-0.02157440409064293,0.8301073312759399,0.5296348333358765,-0.00505989883095026,0.8282492160797119,0.5520122051239014,0.012363254092633724,0,A,dario2
0.8007799983024597,0.8105051517486572,-7.49965522572893e-07,0.7212307453155518,0.7402257919311523,-0.027630958706140518,0.6679587960243225,0.5873940587043762,-0.030355745926499367,0.6435973048210144,0.45247703790664673,-0.033810872584581375,0.6112911701202393,0.37474751472473145,-0.027892261743545532,0.7023693919181824,0.4777300953865051,0.015115353278815746,0.6953118443489075,0.38330328464508057,-0.019280849024653435,0.7113711833953857,0.5072738528251648,-0.03378870710730553,0.7164924740791321,0.5213395953178406,-0.03999656066298485,0.754068911075592,0.47387370467185974,0.015903372317552567,0.7440068125724792,0.39092057943344116,-0.020798334851861,0.7451218366622925,0.5340864062309265,-0.024902326986193657,0.7442216277122498,0.5199158787727356,-0.01901331916451454,0.8038885593414307,0.4838075041770935,0.007540060672909021,0.7977275848388672,0.3916069269180298,-0.030643953010439873,0.7913602590560913,0.5253028869628906,-0.012074064463376999,0.7952545881271362,0.5284558534622192,0.010083068162202835,0.8508102297782898,0.4962640404701233,-0.004318512976169586,0.8489289879798889,0.43399766087532043,-0.02101990580558777,0.8323946595191956,0.5256298780441284,-0.00438136188313365,0.8320754170417786,0.5467249751091003,0.012987632304430008,0,A,dario2
0.8032269477844238,0.8151887655258179,-7.577840506201028e-07,0.7228609323501587,0.744341254234314,-0.028538290411233902,0.6705363988876343,0.5884756445884705,-0.03186076879501343,0.6473401784896851,0.45092058181762695,-0.035949379205703735,0.6151843070983887,0.3711758553981781,-0.03065774403512478,0.7038640379905701,0.47699129581451416,0.016453664749860764,0.6972145438194275,0.3791218101978302,-0.018692651763558388,0.7128883004188538,0.50291508436203,-0.03354475647211075,0.7181451916694641,0.5218247175216675,-0.039426036179065704,0.7549450993537903,0.47267526388168335,0.017420820891857147,0.7460489273071289,0.38789916038513184,-0.019776659086346626,0.7471432685852051,0.5321900248527527,-0.023967090994119644,0.7456893920898438,0.5212255120277405,-0.01762554608285427,0.8045992851257324,0.48180606961250305,0.008871108293533325,0.7987256050109863,0.39051735401153564,-0.030220119282603264,0.7924925088882446,0.5253440141677856,-0.011897429823875427,0.7957938313484192,0.5300678610801697,0.01061620656400919,0.8522201776504517,0.4938660264015198,-0.0032519903033971786,0.8493275046348572,0.4319113790988922,-0.020747633650898933,0.8334730863571167,0.5251266956329346,-0.004071153234690428,0.8334773182868958,0.5471912026405334,0.013745172880589962,0,A,dario2
